 User ID , Movie ID , User Rating 
27,tt0088814,8.2
27,tt6705860,6.5
27,tt7298886,6.6
27,tt1648179,6.9
27,tt0439713,10.0
27,tt1666335,2.8
27,tt0876294,6.3
27,tt4467626,7.9
27,tt0175523,6.4
27,tt0090057,3.7
27,tt0334339,3.9
27,tt2244877,10.0
27,tt0286855,2.1
27,tt0254775,2.5
27,tt0363211,4.6
27,tt0100390,5.4
27,tt0109747,4.6
27,tt0304874,9.1
27,tt10037700,4.5
27,tt0161942,1.0
27,tt0076127,5.6
27,tt0038773,9.3
27,tt8190748,7.1
27,tt0116798,10.0
27,tt2372222,1.5
27,tt0111248,1.7
27,tt0089629,8.7
27,tt3983072,8.9
27,tt0065569,8.0
27,tt1974420,10.0
27,tt0165433,1.9
27,tt1827512,7.3
27,tt0447679,7.1
27,tt0082423,5.3
27,tt0109134,6.6
27,tt0106537,1.4
27,tt0287140,6.4
27,tt0055117,6.5
27,tt4263976,10.0
27,tt8737124,1.3
27,tt0887161,1.3
27,tt5340300,3.2
27,tt0929632,10.0
27,tt4741768,8.6
27,tt5809170,2.5
27,tt0068168,5.7
27,tt1314247,2.8
27,tt1784361,6.1
27,tt0076786,9.5
27,tt0074260,2.1
27,tt9279666,7.5
27,tt0079792,5.7
27,tt1830402,4.6
27,tt1776167,8.0
27,tt1169272,2.0
27,tt0026787,8.3
27,tt0140793,1.4
27,tt0902982,7.2
27,tt0016560,1.6
27,tt0048944,8.4
27,tt3697270,6.0
27,tt0387445,7.7
27,tt0026015,7.6
27,tt0039341,4.1
27,tt0402065,9.6
27,tt2064728,4.0
27,tt0083254,3.8
27,tt0037205,8.5
27,tt3029626,10.0
27,tt2231554,4.8
27,tt0840406,8.7
27,tt0045049,8.7
27,tt6348138,5.3
27,tt0072975,2.9
27,tt0072230,8.1
27,tt0036671,4.8
27,tt2724304,5.9
27,tt1924336,6.4
27,tt0101860,3.9
27,tt2298738,2.6
27,tt8308174,10.0
27,tt1726738,4.7
27,tt1528718,2.2
27,tt0055966,4.7
27,tt1853614,10.0
27,tt0452701,5.5
27,tt0031937,5.9
27,tt1477704,1.0
27,tt0133906,9.5
27,tt0003037,7.2
27,tt0119923,2.1
27,tt1355623,5.9
27,tt2339064,3.1
27,tt0164008,5.9
27,tt0060430,6.8
27,tt0309380,3.4
27,tt1139783,1.0
27,tt3004746,9.6
27,tt0119250,8.6
27,tt0044900,10.0
27,tt0073846,3.4
27,tt0049248,8.5
27,tt0080379,9.1
27,tt3142428,1.0
27,tt5959698,5.0
27,tt2139965,1.0
27,tt3072732,5.0
27,tt4642044,1.3
27,tt8242084,5.4
27,tt3966642,6.3
27,tt0292552,4.2
27,tt2420886,3.5
27,tt0168855,2.6
27,tt0084070,1.2
27,tt5227468,1.6
27,tt2069756,6.9
27,tt0072025,9.1
27,tt0924498,4.3
27,tt0063177,3.9
27,tt0168687,9.3
27,tt0060165,6.6
27,tt0180779,8.5
27,tt0078084,10.0
27,tt4557014,6.8
27,tt2337981,10.0
27,tt0107988,3.8
27,tt0071241,4.6
27,tt0099594,5.5
27,tt0035113,6.0
27,tt7299298,1.1
27,tt1717152,7.0
27,tt0098412,10.0
27,tt7502256,7.2
27,tt0312297,5.7
27,tt1594503,6.2
27,tt0266017,1.9
27,tt3415358,4.9
27,tt0081681,6.5
27,tt0097443,8.8
27,tt0073796,4.1
27,tt3440132,8.2
27,tt1536410,1.0
27,tt0034461,10.0
27,tt0059872,2.8
27,tt0349115,3.1
27,tt0096200,2.1
27,tt0284815,2.6
27,tt1641401,2.4
27,tt0099615,10.0
27,tt0076716,3.8
27,tt0070756,1.0
27,tt0130268,7.7
27,tt0479952,2.6
27,tt4306694,5.1
27,tt0310837,4.9
27,tt0269341,6.4
27,tt3395582,6.2
27,tt6804986,3.8
27,tt0054038,3.9
27,tt6127254,1.9
27,tt4058836,2.3
27,tt2338424,1.0
27,tt0079522,10.0
27,tt3687126,5.8
27,tt0393452,10.0
27,tt0121297,6.3
27,tt1542960,4.2
27,tt7219324,3.0
27,tt0421539,1.9
27,tt1556146,10.0
27,tt0113230,6.6
27,tt0044134,10.0
27,tt0057936,10.0
27,tt0037570,5.1
27,tt0136758,10.0
27,tt0113161,7.3
27,tt2722504,8.9
27,tt4853102,5.3
27,tt6417204,7.2
27,tt2835494,7.0
27,tt6045852,1.7
27,tt2093991,7.2
27,tt0069464,1.1
27,tt0117544,6.2
27,tt7852918,4.9
27,tt0827517,10.0
27,tt7567288,9.2
27,tt0273057,3.9
27,tt0815138,4.9
27,tt0775417,6.5
27,tt0119620,8.1
27,tt0022437,6.9
27,tt1440118,10.0
27,tt4032570,10.0
27,tt0043274,10.0
27,tt1698648,4.5
27,tt2040367,1.8
27,tt1464539,3.3
27,tt0117015,9.1
27,tt0215757,5.1
27,tt0476406,8.6
27,tt0077449,1.0
27,tt0060613,1.8
27,tt0257497,7.2
27,tt0166985,8.9
27,tt4779344,5.0
27,tt0293654,3.7
27,tt8303612,8.1
27,tt2114415,4.5
27,tt1640219,3.8
27,tt0042621,6.2
27,tt0088881,9.3
27,tt0103743,1.3
27,tt0068438,1.2
27,tt0119672,4.9
27,tt0095086,10.0
27,tt1401143,10.0
27,tt0176048,7.7
27,tt0071663,8.3
27,tt1322393,5.6
27,tt2341308,3.5
27,tt0036966,7.8
27,tt10726756,5.7
27,tt0291730,10.0
27,tt0093120,1.0
27,tt0197072,2.8
27,tt6175394,1.0
27,tt0080627,1.1
27,tt6131712,5.7
27,tt0477323,7.7
27,tt1528313,7.2
27,tt1034303,10.0
27,tt0374271,5.4
27,tt0032609,3.5
27,tt0023893,4.0
27,tt0289780,10.0
27,tt0075161,3.8
27,tt0156158,10.0
27,tt1166085,7.6
27,tt3066270,7.1
27,tt1209378,1.0
27,tt2616114,2.5
27,tt5836316,8.9
27,tt0093605,4.3
27,tt1297919,5.7
27,tt0033122,8.5
27,tt0012068,10.0
27,tt0124127,10.0
27,tt7699198,2.3
27,tt5540622,4.9
27,tt1162125,8.1
27,tt3904754,5.5
27,tt1434443,10.0
27,tt0056921,9.7
27,tt0130675,6.0
27,tt2175535,5.2
27,tt0201922,9.6
27,tt0386693,1.0
27,tt0089565,3.7
27,tt0119591,7.8
27,tt0400897,9.1
27,tt0086841,5.9
27,tt0913446,6.1
27,tt0424434,5.4
27,tt0005557,10.0
27,tt0125980,6.3
27,tt0039243,7.7
27,tt0023117,4.9
27,tt0054600,1.3
27,tt0870089,10.0
27,tt2459038,4.5
27,tt6755366,10.0
27,tt0061381,7.5
27,tt2937254,1.0
27,tt0437447,9.9
27,tt1826650,6.2
27,tt0054744,3.2
27,tt0071537,6.2
27,tt0027166,2.9
27,tt5813366,7.9
27,tt0238318,6.6
27,tt3222236,9.2
27,tt6175764,6.5
27,tt0040560,6.0
27,tt0450004,1.5
27,tt0111752,10.0
27,tt9779804,9.1
27,tt0073624,2.1
27,tt6164762,8.5
27,tt0282251,4.7
27,tt0041800,1.7
27,tt6992946,6.3
27,tt6622982,6.9
27,tt0030337,10.0
27,tt0214638,6.4
27,tt0368855,3.1
27,tt1535491,8.7
27,tt0082164,3.1
27,tt2216852,7.4
27,tt0109930,5.8
27,tt0167479,8.0
27,tt4703676,7.3
27,tt1105281,3.0
27,tt0333764,6.5
27,tt0415094,1.9
27,tt0085470,6.6
27,tt4022440,2.1
27,tt0408837,2.6
27,tt1283540,1.0
27,tt5462892,8.5
27,tt0055865,4.4
27,tt0061594,2.2
27,tt0105256,7.5
27,tt0191002,2.4
27,tt0038104,4.7
27,tt1065290,2.3
27,tt2505294,6.3
27,tt0465485,3.6
27,tt3526098,5.2
27,tt1137481,5.7
27,tt0182675,6.6
27,tt5070240,2.7
27,tt9625240,7.2
27,tt0070051,9.3
27,tt0817230,2.4
27,tt2425542,2.1
27,tt1800677,1.1
27,tt7938444,4.8
27,tt2308673,6.0
27,tt1832438,5.5
27,tt0119556,8.5
27,tt6355584,7.9
27,tt0064791,3.2
27,tt0200400,9.4
27,tt0827192,2.8
27,tt0134618,9.4
27,tt0068658,6.0
27,tt1773432,5.7
27,tt2318092,6.1
27,tt2081367,1.0
27,tt0086374,5.3
27,tt2370096,9.7
27,tt0076789,9.1
27,tt8505540,1.8
27,tt0065052,8.9
27,tt0139630,6.9
27,tt0270487,4.1
27,tt0128445,7.0
27,tt0047686,3.8
27,tt2245151,3.5
27,tt0122452,8.9
27,tt3322506,2.4
27,tt0107064,5.6
27,tt0078843,1.0
27,tt0441741,5.0
27,tt0059821,6.1
27,tt1043791,1.7
27,tt0309565,5.9
27,tt0031407,7.0
27,tt0071157,7.8
27,tt0034478,7.2
27,tt5321942,3.5
27,tt0498505,5.6
27,tt0281686,5.9
27,tt2719094,10.0
27,tt0796245,1.0
27,tt0961043,4.9
27,tt0077801,10.0
27,tt9742588,5.2
27,tt1366687,7.5
27,tt0045202,4.5
27,tt0492093,5.6
27,tt0053715,3.1
27,tt0128278,8.7
27,tt2364649,4.5
27,tt5373192,5.3
27,tt0378284,6.7
27,tt0790799,9.3
27,tt1982759,3.3
27,tt0834539,1.0
27,tt0067318,4.9
27,tt0122116,6.4
27,tt8000314,4.2
27,tt0119057,4.9
27,tt1592525,5.0
27,tt0112593,6.2
27,tt2258285,6.3
27,tt0105514,2.2
27,tt0023345,8.5
27,tt1603379,4.5
27,tt0070508,4.5
27,tt2321163,4.3
27,tt1288461,6.6
27,tt5459388,10.0
27,tt1411250,1.0
27,tt2282016,4.3
27,tt0022628,10.0
27,tt2610240,3.1
27,tt0054358,6.6
27,tt0197750,1.8
27,tt0038262,4.4
27,tt0363163,10.0
27,tt6452332,5.4
27,tt0120214,4.6
27,tt2846292,2.0
27,tt0031580,10.0
27,tt0438888,2.2
27,tt0032690,2.9
27,tt1507250,4.7
27,tt0143344,4.0
27,tt1266139,6.1
27,tt0098482,1.0
27,tt0084749,5.4
27,tt0870101,3.4
27,tt0032043,8.7
27,tt0075104,5.8
27,tt2428612,4.7
27,tt0820111,3.4
27,tt2310792,10.0
27,tt0215604,3.4
27,tt0070654,3.0
27,tt0100403,10.0
27,tt0328990,9.3
27,tt4690052,7.7
27,tt0882809,4.0
27,tt0017136,8.3
27,tt0039483,10.0
27,tt0435761,3.8
27,tt0049881,9.9
27,tt0071549,7.7
27,tt0117688,10.0
27,tt0050767,2.6
27,tt0102351,4.5
27,tt0103158,1.8
27,tt0079121,6.8
27,tt1351734,8.5
27,tt0089821,6.4
27,tt8676984,3.8
27,tt1194236,3.3
27,tt7318102,8.3
27,tt0430582,6.7
27,tt0293764,4.9
27,tt7233828,10.0
27,tt0029144,5.1
27,tt0090579,8.9
27,tt6937724,2.3
27,tt0047240,4.1
27,tt5856774,4.9
27,tt0012513,7.4
27,tt7722156,1.2
27,tt0062663,7.1
27,tt2410798,6.7
27,tt0089297,5.1
27,tt0089326,3.8
27,tt0122492,7.4
27,tt0407707,5.2
27,tt2063842,10.0
27,tt2304933,2.3
27,tt0199830,6.3
27,tt3509662,2.8
27,tt0115734,2.2
27,tt1444262,8.7
27,tt0044324,10.0
27,tt0046036,10.0
27,tt0417011,3.9
27,tt1753975,1.0
27,tt0130633,6.8
27,tt0054828,10.0
27,tt7411406,6.0
27,tt0064625,6.8
27,tt7814598,5.0
27,tt0391229,10.0
27,tt0109086,4.1
27,tt0060405,10.0
27,tt1571219,3.8
27,tt1073673,5.3
27,tt0049397,5.4
27,tt2888068,1.8
27,tt0225836,2.1
27,tt0034405,8.8
27,tt1562871,8.3
27,tt0194169,9.7
27,tt2287214,7.8
27,tt0297416,4.0
27,tt0027925,10.0
27,tt0051398,5.0
27,tt0068569,9.2
27,tt0019889,3.3
27,tt2966728,3.7
27,tt0077116,1.9
27,tt0083833,10.0
27,tt0089832,5.5
27,tt10225288,2.5
27,tt1469896,1.0
27,tt0337579,4.2
27,tt0119416,5.4
27,tt5579356,10.0
27,tt0338466,5.4
27,tt0047837,1.0
27,tt0037273,8.2
27,tt0269546,8.6
27,tt0974536,6.0
27,tt0450367,4.2
27,tt0258897,10.0
27,tt1045818,5.1
27,tt6411954,1.3
27,tt0269614,10.0
27,tt5365042,8.6
27,tt0194722,10.0
27,tt0110305,6.2
27,tt5233510,2.5
27,tt1669694,5.1
27,tt0041940,6.1
27,tt5855164,3.4
27,tt0072812,7.2
27,tt4824308,5.3
27,tt0038537,1.0
27,tt0283107,8.7
27,tt0006617,9.6
27,tt1738298,1.5
27,tt2241691,7.4
27,tt7654872,9.3
27,tt5576336,7.5
27,tt1570538,9.0
27,tt0068636,8.8
27,tt2459282,3.8
27,tt0052281,8.5
27,tt0074954,1.3
27,tt0034680,1.0
27,tt0017048,10.0
27,tt0057434,4.7
27,tt1634121,5.7
27,tt1087455,8.7
27,tt0218053,1.0
27,tt0068203,8.4
27,tt0109803,6.8
27,tt0042638,10.0
27,tt0259534,5.2
27,tt0140681,1.0
27,tt0118736,8.0
27,tt2404980,8.7
27,tt0081109,7.5
27,tt3597108,1.4
27,tt0086113,6.0
27,tt0054237,4.1
27,tt0143215,3.9
27,tt0326805,4.0
27,tt0101372,3.7
27,tt0486576,8.0
27,tt9080672,4.9
27,tt5752360,10.0
27,tt1441344,7.0
27,tt0157990,8.7
27,tt0027654,2.6
27,tt4152374,2.8
27,tt0490499,8.9
27,tt1701992,9.3
27,tt0156745,8.0
27,tt0137956,7.1
27,tt6054058,5.1
27,tt1673392,5.0
27,tt0070013,1.0
27,tt0055988,9.5
27,tt0448124,4.8
27,tt1249429,7.4
27,tt0042886,10.0
27,tt0055910,5.3
27,tt0281176,1.5
27,tt0059672,4.8
27,tt0464041,3.6
27,tt0091830,5.3
27,tt0134619,7.1
27,tt0138749,5.3
27,tt0463385,6.3
27,tt0089129,5.2
27,tt0181868,5.2
27,tt0080500,7.2
27,tt1512186,5.4
27,tt0014109,8.4
27,tt2234275,4.4
27,tt0271367,5.3
27,tt1727800,3.8
27,tt0076014,5.4
27,tt2109184,10.0
27,tt0038354,5.4
27,tt8107882,8.6
27,tt2856930,7.1
27,tt1365500,4.1
27,tt1529558,6.2
27,tt10488396,7.1
27,tt5344086,2.4
27,tt0085398,2.1
27,tt0074440,1.9
27,tt0385077,3.2
27,tt0087208,8.4
27,tt0113350,9.2
27,tt0102799,1.0
27,tt1390533,3.5
27,tt4466872,7.0
27,tt3678188,7.5
27,tt2420018,7.5
27,tt0223577,5.5
27,tt0290098,10.0
27,tt0084579,6.9
27,tt0089567,8.8
27,tt0058371,3.9
27,tt0095298,7.2
27,tt0119288,4.1
27,tt0452011,4.2
27,tt1517225,9.6
27,tt3155720,7.5
27,tt0317648,10.0
27,tt2377414,2.8
27,tt0079831,8.7
27,tt0102293,4.1
27,tt0102288,6.2
27,tt0110587,1.0
27,tt0025170,6.0
27,tt0450077,2.8
27,tt6463494,4.9
27,tt1233458,7.1
27,tt1851909,4.6
27,tt5314450,4.3
27,tt0346513,7.3
27,tt0412689,7.8
27,tt0039204,6.4
27,tt0101356,7.2
27,tt0306645,4.3
27,tt7073522,7.8
27,tt1388402,8.2
27,tt3731176,1.5
27,tt7170698,5.8
27,tt6861726,10.0
27,tt0220616,8.6
27,tt0183693,4.5
27,tt6973828,4.2
27,tt0043895,1.0
27,tt0087433,10.0
27,tt7946216,6.9
27,tt5638642,6.2
27,tt4757570,7.7
27,tt0107824,7.4
27,tt0125950,2.3
27,tt0053121,9.3
27,tt0067306,10.0
27,tt0111599,4.8
27,tt0064379,6.6
27,tt0030775,5.4
27,tt0430912,4.7
27,tt7959500,7.5
27,tt5797906,6.1
27,tt0082532,10.0
27,tt6587640,4.4
27,tt0906783,2.9
27,tt2425886,4.9
27,tt0457308,7.7
27,tt0068207,1.0
27,tt3089978,6.9
27,tt2080344,1.0
27,tt0384504,6.1
27,tt0307538,4.9
27,tt0284769,3.8
27,tt0083356,5.6
27,tt0019800,6.5
27,tt0103854,2.1
27,tt2186781,9.0
27,tt8725958,6.6
27,tt2180335,4.4
27,tt0100147,4.6
27,tt4453286,6.4
27,tt2267578,1.0
27,tt0064764,5.8
27,tt0358345,8.6
27,tt0053047,10.0
27,tt3686272,2.2
27,tt6592124,4.6
27,tt6140580,2.6
27,tt0058780,10.0
27,tt0189940,9.0
27,tt1376422,2.8
27,tt0094747,5.5
27,tt2818178,6.9
27,tt1245492,8.4
27,tt0148936,5.4
27,tt0089118,7.8
27,tt0103003,4.8
27,tt1847616,1.0
27,tt0047590,2.4
27,tt0948462,7.9
27,tt6244144,2.2
27,tt0100031,8.0
27,tt0091119,1.2
27,tt0154870,8.2
27,tt7453044,3.6
27,tt3765088,7.4
27,tt1031973,9.4
27,tt6529772,2.4
27,tt0105378,5.8
27,tt10446930,1.0
27,tt0231761,2.2
27,tt2188733,2.4
27,tt0046521,10.0
27,tt0456748,3.1
27,tt3439890,2.9
27,tt6214476,5.8
27,tt0045352,5.7
27,tt0368580,4.0
27,tt0282779,8.0
27,tt0121974,3.6
27,tt6060208,5.2
27,tt0395543,4.1
27,tt4490220,4.7
27,tt0376745,8.1
27,tt1540133,6.4
27,tt7737394,4.4
27,tt0339579,7.6
27,tt0297928,1.1
27,tt7600294,2.0
27,tt0339252,10.0
27,tt1361318,2.1
27,tt1201607,8.3
27,tt7143554,8.3
27,tt0048924,4.5
27,tt2236160,7.5
27,tt0466665,2.6
27,tt0118097,7.8
27,tt0191625,6.7
27,tt0934870,7.6
27,tt0051466,4.8
27,tt0037811,2.3
27,tt0033439,7.9
27,tt4453306,7.6
27,tt7177720,6.1
27,tt0819735,6.8
27,tt0116238,3.7
27,tt1961279,3.7
27,tt0339419,1.3
27,tt6735754,7.3
27,tt0110570,8.4
27,tt1638308,5.5
27,tt0070819,10.0
27,tt0101431,6.7
27,tt0101497,1.0
27,tt3976358,4.7
27,tt1600429,8.3
27,tt0073800,9.1
27,tt0184081,5.1
27,tt0066198,8.7
27,tt0303990,5.3
27,tt0076618,2.1
27,tt0015794,10.0
27,tt1591123,4.6
27,tt0076080,8.5
27,tt1813519,1.0
27,tt2240312,4.3
27,tt0035191,8.8
27,tt0902253,6.7
27,tt0066266,1.0
27,tt0054252,7.4
27,tt0019690,8.1
27,tt1417038,6.3
27,tt0105888,5.4
27,tt0110956,7.7
27,tt2086806,1.0
27,tt3008014,9.5
27,tt8160694,7.4
27,tt0110405,1.0
27,tt6593706,3.9
27,tt3281394,8.9
27,tt0032359,5.4
27,tt5114564,1.0
27,tt0448342,7.8
27,tt5212256,2.5
27,tt0072666,3.4
27,tt1713476,5.4
27,tt5688932,1.0
27,tt5270810,9.6
27,tt0025785,8.9
27,tt0045659,7.0
27,tt1916708,1.0
27,tt0084739,7.8
27,tt7069496,5.9
27,tt3442788,4.8
27,tt4320900,1.0
27,tt0091093,10.0
27,tt7798646,8.0
27,tt1258998,3.3
27,tt10682506,4.5
27,tt0243889,7.2
27,tt0095400,2.0
27,tt1649443,5.8
27,tt0113535,5.1
27,tt0453533,10.0
27,tt0497951,4.4
27,tt0990359,10.0
27,tt2672660,3.2
27,tt0242527,2.4
27,tt1425926,10.0
27,tt0393354,2.9
27,tt0044409,6.9
27,tt0370561,10.0
27,tt0300109,6.3
27,tt0169376,9.6
27,tt0250122,5.1
27,tt0118546,1.4
27,tt0050934,1.4
27,tt1441309,4.7
27,tt0215383,6.0
27,tt0113278,4.5
27,tt0072285,7.7
27,tt0104054,10.0
27,tt3334734,1.0
27,tt0091117,1.8
27,tt3727690,4.4
27,tt1528225,7.0
27,tt0130040,2.4
27,tt0068950,9.3
27,tt2040560,2.2
27,tt0790628,4.2
27,tt0032422,7.8
27,tt0093090,4.8
27,tt1690953,6.1
27,tt0026325,6.7
27,tt0286055,1.0
27,tt7571726,7.5
27,tt5500148,8.3
27,tt0126253,6.5
27,tt0250478,6.2
27,tt0261277,4.7
27,tt7475206,8.1
27,tt1565064,10.0
27,tt5252396,6.0
27,tt1420558,4.5
27,tt0073158,3.9
27,tt0057271,3.2
27,tt4044896,1.0
27,tt5747714,4.9
27,tt0110722,5.4
27,tt0049322,4.7
27,tt0297067,6.2
27,tt0099227,1.0
27,tt9345754,7.1
27,tt0471268,6.7
27,tt1368491,10.0
27,tt0088866,5.4
27,tt0198586,7.0
27,tt10749760,7.3
27,tt0099763,9.4
27,tt6075764,7.2
27,tt0064353,3.0
27,tt0844449,4.7
27,tt3290714,9.9
27,tt0034092,2.1
27,tt0053208,1.0
27,tt0091836,1.9
27,tt0082764,4.0
27,tt0823654,5.2
27,tt0172184,1.0
27,tt4062896,5.6
27,tt8846706,3.0
27,tt1987018,6.8
27,tt7399676,1.0
27,tt0022827,6.3
27,tt0045695,2.3
27,tt0078277,1.0
27,tt3298522,8.7
27,tt2427892,6.8
27,tt0041996,2.8
27,tt1288589,2.6
27,tt0054484,7.6
27,tt0116848,1.0
27,tt0809469,7.2
27,tt0295423,6.3
27,tt0142342,1.3
27,tt1457765,4.6
27,tt0488853,5.1
27,tt0241914,5.5
27,tt0067489,9.5
27,tt2735704,7.4
27,tt11240506,5.7
27,tt0059875,5.1
27,tt5027116,8.7
27,tt0116442,4.3
27,tt0308113,6.2
27,tt0973837,8.3
27,tt2609706,5.8
27,tt0019933,5.5
27,tt1638898,3.1
27,tt0255359,6.6
27,tt1202036,2.6
27,tt0423313,4.7
27,tt0309820,8.3
27,tt2088893,8.3
27,tt3567288,5.2
27,tt0102824,6.0
27,tt0075886,1.0
27,tt8119752,4.7
27,tt0111835,8.6
27,tt2050664,9.0
27,tt0017632,5.2
27,tt1518812,5.5
27,tt0990407,8.5
27,tt0390418,4.1
27,tt3454856,4.6
27,tt0088967,8.0
27,tt0161122,7.5
27,tt4823538,3.9
27,tt0809918,10.0
27,tt0279809,5.4
27,tt5721654,10.0
27,tt0449057,6.8
27,tt0929620,5.0
27,tt6137056,1.0
27,tt5932502,7.7
27,tt0097766,8.7
27,tt0045731,10.0
27,tt1764666,5.9
27,tt0159364,3.8
27,tt3395608,10.0
27,tt1647479,1.0
27,tt1993428,9.1
27,tt1496025,5.5
27,tt0034800,7.6
27,tt0119207,8.4
27,tt2258858,6.3
27,tt2670946,7.5
27,tt0285566,6.4
27,tt3401392,5.3
27,tt0122740,4.5
27,tt1920980,3.1
27,tt6719840,8.6
27,tt2098628,7.1
27,tt0033095,4.5
27,tt1285016,1.9
27,tt1927035,6.0
27,tt2554842,1.0
27,tt2443822,7.8
27,tt2396711,1.0
27,tt0425610,5.7
27,tt0499554,6.4
27,tt4657092,7.5
27,tt0028776,1.6
27,tt0312549,8.0
27,tt0383008,1.9
27,tt1422184,3.6
27,tt0273098,10.0
27,tt0345855,6.0
27,tt2675914,7.4
27,tt0094854,5.4
27,tt0046451,7.9
27,tt1825157,5.0
27,tt0103787,7.4
27,tt1509624,1.0
27,tt0045554,6.8
27,tt0224050,7.7
27,tt1183252,10.0
27,tt10419672,4.4
27,tt0039318,7.2
27,tt7080434,7.2
27,tt0069770,8.7
27,tt0066251,8.0
27,tt0323998,3.3
27,tt0069442,6.6
27,tt0896785,7.2
27,tt6215712,7.1
27,tt3732306,3.1
27,tt8804580,3.9
27,tt0041460,5.3
27,tt6241872,10.0
27,tt1998284,7.2
27,tt2424988,8.5
27,tt0099366,4.4
27,tt4947084,10.0
27,tt2395459,8.1
27,tt6084202,9.5
27,tt0834565,2.8
27,tt0167752,3.7
27,tt0085524,8.4
27,tt0088099,7.3
27,tt0016005,9.4
27,tt0422460,10.0
27,tt0114808,6.6
27,tt6992230,9.5
27,tt0025471,8.1
27,tt4552546,8.1
27,tt0103689,10.0
27,tt9319960,1.0
27,tt0211941,5.0
27,tt2155405,5.5
27,tt0026343,8.2
27,tt0252281,10.0
27,tt2279922,4.4
27,tt0102829,7.9
27,tt0109916,9.2
27,tt4979860,4.1
27,tt1289401,2.9
27,tt8174450,1.8
27,tt0144597,3.2
27,tt0275204,7.7
27,tt0187393,7.0
27,tt7066382,3.1
27,tt0082510,7.5
27,tt0186956,6.6
27,tt6515470,8.2
27,tt0332281,5.3
27,tt0035896,10.0
27,tt0044670,9.7
27,tt0380689,10.0
27,tt0091116,9.9
27,tt0083931,7.9
27,tt4908174,6.3
27,tt0997185,7.3
27,tt0145893,8.6
27,tt0083081,7.1
27,tt0093119,1.0
27,tt0031260,5.3
27,tt0814354,1.0
27,tt0102072,9.8
27,tt5032818,2.7
27,tt0120481,6.5
27,tt3254796,1.0
27,tt0027979,10.0
27,tt0477349,3.1
27,tt6123206,7.2
27,tt0901476,5.4
27,tt4532826,6.3
27,tt0084848,9.5
27,tt0129157,6.6
27,tt4363990,4.4
27,tt0845537,6.3
27,tt3061534,6.7
27,tt8510488,5.0
27,tt0468754,3.0
27,tt0364751,10.0
27,tt0062259,3.4
27,tt0053065,8.4
27,tt0103831,7.2
27,tt4580280,3.1
27,tt0118744,4.6
27,tt0480053,5.7
27,tt1147684,5.4
27,tt0056355,4.4
27,tt0107004,5.4
27,tt0305711,7.4
27,tt1853544,6.2
27,tt3243772,9.8
27,tt0273311,2.2
27,tt0099388,1.0
27,tt4061010,3.4
27,tt1508675,10.0
27,tt7923374,1.0
27,tt0078080,8.8
27,tt4161376,1.3
27,tt0074470,7.8
27,tt0063876,9.2
27,tt1588880,8.7
27,tt0079875,8.2
27,tt5646082,1.2
27,tt2311428,5.7
27,tt4117156,1.5
27,tt0060350,1.9
27,tt0057687,5.2
27,tt0817911,3.5
27,tt0095872,5.7
27,tt1467304,1.5
27,tt11433874,8.6
27,tt0135173,2.2
27,tt1332100,8.6
27,tt0264606,1.0
27,tt0468862,4.0
27,tt0466191,7.6
27,tt0918940,1.0
27,tt0135398,4.7
27,tt0124743,5.2
27,tt0170634,7.7
27,tt0085407,6.2
27,tt0406158,8.1
27,tt0064952,5.9
27,tt0292459,3.3
27,tt0089222,4.9
27,tt0067419,5.5
27,tt1600529,5.4
27,tt4123718,6.5
27,tt3879074,6.5
27,tt0210382,7.8
27,tt0041257,8.9
27,tt3343868,5.2
27,tt0064554,7.2
27,tt5143586,8.7
27,tt0120687,3.8
27,tt1611038,8.0
27,tt3448124,3.8
27,tt0074905,9.7
27,tt5257730,5.3
27,tt0068026,7.6
27,tt0078312,2.5
27,tt0067395,9.2
27,tt0086099,10.0
27,tt0276868,3.9
27,tt0056042,6.6
27,tt0217319,3.1
27,tt2274538,6.2
27,tt0078300,6.5
27,tt4161358,8.2
27,tt0022660,5.6
27,tt0840272,2.2
27,tt5634556,1.0
27,tt0081080,3.7
27,tt1365470,10.0
27,tt0112494,2.9
27,tt0114279,7.0
27,tt1183684,6.4
27,tt9165634,1.1
27,tt3403776,2.4
27,tt0210056,5.8
27,tt6905442,5.6
27,tt0063410,1.0
27,tt0469611,2.1
27,tt0058745,8.1
27,tt0041455,8.9
27,tt0095956,2.3
27,tt0891549,4.7
27,tt0089362,10.0
27,tt0165800,3.6
27,tt5253282,1.0
27,tt0160811,9.2
27,tt0086646,7.9
27,tt2288044,5.8
27,tt2815902,7.5
27,tt0126804,5.0
27,tt1584021,6.4
27,tt0096478,7.5
27,tt2412556,1.0
27,tt0080373,1.9
27,tt0363473,9.1
27,tt0189386,10.0
27,tt0497465,6.4
27,tt2316627,8.8
27,tt0104252,6.2
27,tt1374855,10.0
27,tt0396171,10.0
27,tt1849027,2.6
27,tt0016634,5.5
27,tt0106925,1.0
27,tt6884380,9.3
27,tt8089234,1.5
27,tt0077864,10.0
27,tt0166789,9.8
27,tt0123889,6.9
27,tt0083699,7.2
27,tt0259877,9.0
27,tt0104522,5.9
27,tt8016662,8.8
27,tt4591310,10.0
27,tt0034342,10.0
27,tt1349646,1.0
27,tt0139288,7.2
27,tt0215941,4.9
27,tt5033018,2.3
27,tt0076417,7.0
27,tt0270911,8.8
27,tt2081178,6.5
27,tt1808454,6.1
27,tt0056093,6.6
27,tt0162901,5.6
