user_id,imdb_title_id,rating
user_2,tt0061452,4
user_2,tt0061512,7
user_2,tt0061568,7
user_2,tt0061576,8
user_2,tt0061578,8
user_2,tt0061655,7
user_2,tt0061669,8
user_2,tt0061719,7
user_2,tt0061722,10
user_2,tt0061809,7
user_2,tt0061852,7
user_2,tt0061882,7
user_2,tt0061996,6
user_2,tt0062229,7
user_2,tt0062262,8
user_2,tt0062376,8
user_2,tt0062512,6
user_2,tt0062622,10
user_2,tt0062711,6
user_2,tt0062767,8
user_2,tt0062803,7
user_2,tt0062980,5
user_2,tt0063101,6
user_2,tt0063350,8
user_2,tt0063442,7
user_2,tt0063501,9
user_2,tt0063522,8
user_2,tt0063555,7
user_2,tt0063688,8
user_2,tt0063803,6
user_2,tt0063818,7
user_2,tt0063850,8
user_2,tt0064029,9
user_2,tt0064110,6
user_2,tt0064115,9
user_2,tt0064116,7
user_2,tt0064276,8
user_2,tt0064603,6
user_2,tt0064665,7
user_2,tt0064886,8
user_2,tt0064916,9
user_2,tt0065088,6
user_2,tt0065126,9
user_2,tt0065150,8
user_2,tt0065214,8
user_2,tt0065421,8
user_2,tt0065528,7
user_2,tt0065547,5
user_2,tt0065571,5
user_2,tt0065832,5
user_2,tt0065938,7
user_2,tt0066026,6
user_2,tt0066206,7
user_2,tt0066301,5
user_2,tt0066318,8
user_2,tt0066448,8
user_2,tt0066491,7
user_2,tt0066549,9
user_2,tt0066740,7
user_2,tt0066765,7
user_2,tt0066832,6
user_2,tt0066921,7
user_2,tt0066993,9
user_2,tt0066995,6
user_2,tt0066999,9
user_2,tt0067065,7
user_2,tt0067093,7
user_2,tt0067116,6
user_2,tt0067185,6
user_2,tt0067328,9
user_2,tt0067372,6
user_2,tt0067525,8
user_2,tt0067541,9
user_2,tt0067713,6
user_2,tt0067756,7
user_2,tt0067800,7
user_2,tt0067824,8
user_2,tt0067992,7
user_2,tt0067995,5
user_2,tt0068000,4
user_2,tt0068327,8
user_2,tt0068408,6
user_2,tt0068473,8
user_2,tt0068611,8
user_2,tt0068646,8
user_2,tt0068699,8
user_2,tt0068762,6
user_2,tt0068768,7
user_2,tt0069113,5
user_2,tt0069293,8
user_2,tt0069467,7
user_2,tt0069495,9
user_2,tt0069753,5
user_2,tt0069762,7
user_2,tt0070022,8
user_2,tt0070047,8
user_2,tt0070215,8
user_2,tt0070233,8
user_2,tt0070280,6
user_2,tt0070328,6
user_2,tt0070355,5
user_2,tt0070379,5
user_2,tt0070446,4
user_2,tt0070511,9
user_2,tt0070608,7
user_2,tt0070634,4
user_2,tt0070643,6
user_2,tt0070666,10
user_2,tt0070694,9
user_2,tt0070735,9
user_2,tt0070903,8
user_2,tt0070917,9
user_2,tt0071093,7
user_2,tt0071230,7
user_2,tt0071315,9
user_2,tt0071360,7
user_2,tt0071402,7
user_2,tt0071562,9
user_2,tt0071615,9
user_2,tt0071654,6
user_2,tt0071824,5
user_2,tt0071853,8
user_2,tt0071877,8
user_2,tt0072081,8
user_2,tt0072157,6
user_2,tt0072271,8
user_2,tt0072431,6
user_2,tt0072684,8
user_2,tt0072747,7
user_2,tt0072752,6
user_2,tt0072856,7
user_2,tt0072890,7
user_2,tt0073026,6
user_2,tt0073043,4
user_2,tt0073115,5
user_2,tt0073172,6
user_2,tt0073195,8
user_2,tt0073312,7
user_2,tt0073486,8
user_2,tt0073535,9
user_2,tt0073600,8
user_2,tt0073629,7
user_2,tt0073636,8
user_2,tt0073650,5
user_2,tt0074103,5
user_2,tt0074119,9
user_2,tt0074156,9
user_2,tt0074285,7
user_2,tt0074390,3
user_2,tt0074483,7
user_2,tt0074486,7
user_2,tt0074512,8
user_2,tt0074715,6
user_2,tt0074751,7
user_2,tt0074777,6
user_2,tt0074811,6
user_2,tt0074958,8
user_2,tt0075005,8
user_2,tt0075029,9
user_2,tt0075148,7
user_2,tt0075294,8
user_2,tt0075314,9
user_2,tt0075686,8
user_2,tt0075860,9
user_2,tt0075987,4
user_2,tt0076141,7
user_2,tt0076299,8
user_2,tt0076666,6
user_2,tt0076740,7
user_2,tt0076752,8
user_2,tt0076759,9
user_2,tt0076761,7
user_2,tt0076786,9
user_2,tt0076804,8
user_2,tt0077262,7
user_2,tt0077270,9
user_2,tt0077394,7
user_2,tt0077402,9
user_2,tt0077413,6
user_2,tt0077416,8
user_2,tt0077631,8
user_2,tt0077651,8
user_2,tt0077663,6
user_2,tt0077745,8
user_2,tt0077869,6
user_2,tt0077928,7
user_2,tt0077975,7
user_2,tt0078346,8
user_2,tt0078480,7
user_2,tt0078504,6
user_2,tt0078718,7
user_2,tt0078723,4
user_2,tt0078748,8
user_2,tt0078754,9
user_2,tt0078763,8
user_2,tt0078767,6
user_2,tt0078788,8
user_2,tt0078790,9
user_2,tt0078841,8
user_2,tt0078869,8
user_2,tt0078913,7
user_2,tt0078966,6
user_2,tt0079116,8
user_2,tt0079118,8
user_2,tt0079271,8
user_2,tt0079367,5
user_2,tt0079417,8
user_2,tt0079470,8
user_2,tt0079501,6
user_2,tt0079522,8
user_2,tt0079574,8
user_2,tt0079588,7
user_2,tt0079641,7
user_2,tt0079817,8
user_2,tt0079832,6
user_2,tt0079871,7
user_2,tt0079873,7
user_2,tt0079944,7
user_2,tt0079945,7
user_2,tt0080120,8
user_2,tt0080339,8
user_2,tt0080365,6
user_2,tt0080377,4
user_2,tt0080388,7
user_2,tt0080453,8
user_2,tt0080455,9
user_2,tt0080472,6
user_2,tt0080487,9
user_2,tt0080491,4
user_2,tt0080516,6
user_2,tt0080661,7
user_2,tt0080678,6
user_2,tt0080684,8
user_2,tt0080711,5
user_2,tt0080745,8
user_2,tt0080752,6
user_2,tt0080761,7
user_2,tt0080798,8
user_2,tt0080923,6
user_2,tt0080979,8
user_2,tt0081059,8
user_2,tt0081163,5
user_2,tt0081207,7
user_2,tt0081283,7
user_2,tt0081323,4
user_2,tt0081398,8
user_2,tt0081455,6
user_2,tt0081505,8
user_2,tt0081573,6
user_2,tt0082010,9
user_2,tt0082048,7
user_2,tt0082085,7
user_2,tt0082096,10
user_2,tt0082136,6
user_2,tt0082186,7
user_2,tt0082198,7
user_2,tt0082206,7
user_2,tt0082340,8
user_2,tt0082348,9
user_2,tt0082398,8
user_2,tt0082406,7
user_2,tt0082432,9
user_2,tt0082495,7
user_2,tt0082517,8
user_2,tt0082533,6
user_2,tt0082694,7
user_2,tt0082934,9
user_2,tt0082964,8
user_2,tt0082966,6
user_2,tt0082971,9
user_2,tt0083131,8
user_2,tt0083511,8
user_2,tt0083564,7
user_2,tt0083578,8
user_2,tt0083642,6
user_2,tt0083658,7
user_2,tt0083798,8
user_2,tt0083833,7
user_2,tt0083866,7
user_2,tt0083907,8
user_2,tt0083908,8
user_2,tt0083922,8
user_2,tt0083929,7
user_2,tt0083943,8
user_2,tt0083944,8
user_2,tt0083972,4
user_2,tt0083987,7
user_2,tt0084021,5
user_2,tt0084237,8
user_2,tt0084315,6
user_2,tt0084481,6
user_2,tt0084503,8
user_2,tt0084516,6
user_2,tt0084522,8
user_2,tt0084556,6
user_2,tt0084565,7
user_2,tt0084602,7
user_2,tt0084649,9
user_2,tt0084667,7
user_2,tt0084725,8
user_2,tt0084726,8
user_2,tt0084787,8
user_2,tt0084805,8
user_2,tt0084827,9
user_2,tt0084861,6
user_2,tt0084934,8
user_2,tt0084945,4
user_2,tt0084953,6
user_2,tt0085255,8
user_2,tt0085320,7
user_2,tt0085333,7
user_2,tt0085334,7
user_2,tt0085549,7
user_2,tt0085794,8
user_2,tt0085862,6
user_2,tt0085959,6
user_2,tt0086006,6
user_2,tt0086034,7
user_2,tt0086066,8
user_2,tt0086129,5
user_2,tt0086190,9
user_2,tt0086192,7
user_2,tt0086197,7
user_2,tt0086200,6
user_2,tt0086250,9
user_2,tt0086320,7
user_2,tt0086393,5
user_2,tt0086425,7
user_2,tt0086465,8
user_2,tt0086541,6
user_2,tt0086566,4
user_2,tt0086567,7
user_2,tt0086619,5
user_2,tt0086637,6
user_2,tt0086873,8
user_2,tt0086879,10
user_2,tt0086927,7
user_2,tt0086960,9
user_2,tt0086979,9
user_2,tt0087015,7
user_2,tt0087078,6
user_2,tt0087089,7
user_2,tt0087182,6
user_2,tt0087233,7
user_2,tt0087277,7
user_2,tt0087298,5
user_2,tt0087332,8
user_2,tt0087363,7
user_2,tt0087469,6
user_2,tt0087538,7
user_2,tt0087544,9
user_2,tt0087553,9
user_2,tt0087597,7
user_2,tt0087781,6
user_2,tt0087800,8
user_2,tt0087843,9
user_2,tt0087884,9
user_2,tt0087892,8
user_2,tt0087927,8
user_2,tt0087928,6
user_2,tt0087985,5
user_2,tt0088000,6
user_2,tt0088024,8
user_2,tt0088128,7
user_2,tt0088161,6
user_2,tt0088170,7
user_2,tt0088172,9
user_2,tt0088206,4
user_2,tt0088247,10
user_2,tt0088258,10
user_2,tt0088272,6
user_2,tt0088286,7
user_2,tt0088323,6
user_2,tt0088710,6
user_2,tt0088763,7
user_2,tt0088846,8
user_2,tt0088847,6
user_2,tt0088889,6
user_2,tt0088930,7
user_2,tt0088933,7
user_2,tt0088944,5
user_2,tt0089015,7
user_2,tt0089118,7
user_2,tt0089175,8
user_2,tt0089218,7
user_2,tt0089469,8
user_2,tt0089530,6
user_2,tt0089560,7
user_2,tt0089646,7
user_2,tt0089686,5
user_2,tt0089755,10
user_2,tt0089791,8
user_2,tt0089816,6
user_2,tt0089822,6
user_2,tt0089880,6
user_2,tt0089881,8
user_2,tt0089886,7
user_2,tt0089907,5
user_2,tt0089927,8
user_2,tt0090021,8
user_2,tt0090022,8
user_2,tt0090056,5
user_2,tt0090094,6
user_2,tt0090190,7
user_2,tt0090264,7
user_2,tt0090305,6
user_2,tt0090329,7
user_2,tt0090357,7
user_2,tt0090555,7
user_2,tt0090605,9
user_2,tt0090633,8
user_2,tt0090667,6
user_2,tt0090725,8
user_2,tt0090728,8
user_2,tt0090756,7
user_2,tt0090859,4
user_2,tt0090888,8
user_2,tt0090927,6
user_2,tt0091042,6
user_2,tt0091064,8
user_2,tt0091080,6
user_2,tt0091083,5
user_2,tt0091149,6
user_2,tt0091167,7
user_2,tt0091178,7
user_2,tt0091203,7
user_2,tt0091209,7
user_2,tt0091217,8
user_2,tt0091325,6
user_2,tt0091326,7
user_2,tt0091364,9
user_2,tt0091369,7
user_2,tt0091419,8
user_2,tt0091541,8
user_2,tt0091605,9
user_2,tt0091630,6
user_2,tt0091763,9
user_2,tt0091777,7
user_2,tt0091786,6
user_2,tt0091790,8
user_2,tt0091877,7
user_2,tt0091886,7
user_2,tt0091949,6
user_2,tt0091969,4
user_2,tt0092005,8
user_2,tt0092048,8
user_2,tt0092067,8
user_2,tt0092086,6
user_2,tt0092090,7
user_2,tt0092099,5
user_2,tt0092263,8
user_2,tt0092297,2
user_2,tt0092493,6
user_2,tt0092494,7
user_2,tt0092563,7
user_2,tt0092610,6
user_2,tt0092644,8
user_2,tt0092666,7
user_2,tt0092675,8
user_2,tt0092752,7
user_2,tt0092884,6
user_2,tt0092890,8
user_2,tt0092925,5
user_2,tt0092965,8
user_2,tt0092991,8
user_2,tt0093010,6
user_2,tt0093058,7
user_2,tt0093075,7
user_2,tt0093105,7
user_2,tt0093177,7
user_2,tt0093185,4
user_2,tt0093191,9
user_2,tt0093220,4
user_2,tt0093260,7
user_2,tt0093389,7
user_2,tt0093407,6
user_2,tt0093409,8
user_2,tt0093428,8
user_2,tt0093437,7
user_2,tt0093507,4
user_2,tt0093582,5
user_2,tt0093605,7
user_2,tt0093624,8
user_2,tt0093629,7
user_2,tt0093638,6
user_2,tt0093692,5
user_2,tt0093693,7
user_2,tt0093748,8
user_2,tt0093756,4
user_2,tt0093773,7
user_2,tt0093779,7
user_2,tt0093780,5
user_2,tt0093822,9
user_2,tt0093870,7
user_2,tt0093894,6
user_2,tt0094003,6
user_2,tt0094012,8
user_2,tt0094074,3
user_2,tt0094137,7
user_2,tt0094226,8
user_2,tt0094291,6
user_2,tt0094332,8
user_2,tt0094336,8
user_2,tt0094594,6
user_2,tt0094625,9
user_2,tt0094678,4
user_2,tt0094716,8
user_2,tt0094721,7
user_2,tt0094737,7
user_2,tt0094862,6
user_2,tt0094889,5
user_2,tt0094898,8
user_2,tt0094964,7
user_2,tt0095016,7
user_2,tt0095088,8
user_2,tt0095159,6
user_2,tt0095179,5
user_2,tt0095250,6
user_2,tt0095271,7
user_2,tt0095294,6
user_2,tt0095327,8
user_2,tt0095444,6
user_2,tt0095489,8
user_2,tt0095497,8
user_2,tt0095519,7
user_2,tt0095631,9
user_2,tt0095647,8
user_2,tt0095690,7
user_2,tt0095705,8
user_2,tt0095765,8
user_2,tt0095953,7
user_2,tt0095956,5
user_2,tt0096018,7
user_2,tt0096061,7
user_2,tt0096219,8
user_2,tt0096244,5
user_2,tt0096256,6
user_2,tt0096283,10
user_2,tt0096316,6
user_2,tt0096320,7
user_2,tt0096438,8
user_2,tt0096446,7
user_2,tt0096463,7
user_2,tt0096487,6
user_2,tt0096734,7
user_2,tt0096754,7
user_2,tt0096764,7
user_2,tt0096874,6
user_2,tt0096895,8
user_2,tt0096928,7
user_2,tt0096933,6
user_2,tt0097108,7
user_2,tt0097138,6
user_2,tt0097162,9
user_2,tt0097165,9
user_2,tt0097179,3
user_2,tt0097202,8
user_2,tt0097216,8
user_2,tt0097223,9
user_2,tt0097239,9
user_2,tt0097240,8
user_2,tt0097336,8
user_2,tt0097351,7
user_2,tt0097428,8
user_2,tt0097438,6
user_2,tt0097441,8
user_2,tt0097493,7
user_2,tt0097499,7
user_2,tt0097523,9
user_2,tt0097576,10
user_2,tt0097647,5
user_2,tt0097662,5
user_2,tt0097733,8
user_2,tt0097742,5
user_2,tt0097757,8
user_2,tt0097778,3
user_2,tt0097814,8
user_2,tt0097815,6
user_2,tt0097937,8
user_2,tt0097958,7
user_2,tt0098061,7
user_2,tt0098084,7
user_2,tt0098253,8
user_2,tt0098258,9
user_2,tt0098309,7
user_2,tt0098319,7
user_2,tt0098382,6
user_2,tt0098384,7
user_2,tt0098439,6
user_2,tt0098486,7
user_2,tt0098536,5
user_2,tt0098546,7
user_2,tt0098635,10
user_2,tt0098645,6
user_2,tt0099005,6
user_2,tt0099044,6
user_2,tt0099052,6
user_2,tt0099077,9
user_2,tt0099088,9
user_2,tt0099141,6
user_2,tt0099165,6
user_2,tt0099253,7
user_2,tt0099266,8
user_2,tt0099316,6
user_2,tt0099348,9
user_2,tt0099365,7
user_2,tt0099371,6
user_2,tt0099385,5
user_2,tt0099422,5
user_2,tt0099423,7
user_2,tt0099487,8
user_2,tt0099582,7
user_2,tt0099625,3
user_2,tt0099653,8
user_2,tt0099674,10
user_2,tt0099685,9
user_2,tt0099699,7
user_2,tt0099703,5
user_2,tt0099731,6
user_2,tt0099785,6
user_2,tt0099797,6
user_2,tt0099810,8
user_2,tt0099871,8
user_2,tt0099901,4
user_2,tt0099938,5
user_2,tt0100046,7
user_2,tt0100050,4
user_2,tt0100150,9
user_2,tt0100157,8
user_2,tt0100212,5
user_2,tt0100263,8
user_2,tt0100403,7
user_2,tt0100404,8
user_2,tt0100405,7
user_2,tt0100440,4
user_2,tt0100502,5
user_2,tt0100507,4
user_2,tt0100514,5
user_2,tt0100519,8
user_2,tt0100732,8
user_2,tt0100740,6
user_2,tt0100758,8
user_2,tt0100802,6
user_2,tt0100814,8
user_2,tt0100935,7
user_2,tt0101272,5
user_2,tt0101316,7
user_2,tt0101393,6
user_2,tt0101410,6
user_2,tt0101414,9
user_2,tt0101452,6
user_2,tt0101458,5
user_2,tt0101492,8
user_2,tt0101507,6
user_2,tt0101540,7
user_2,tt0101587,7
user_2,tt0101669,9
user_2,tt0101700,5
user_2,tt0101745,6
user_2,tt0101757,5
user_2,tt0101761,6
user_2,tt0101764,6
user_2,tt0101765,10
user_2,tt0101787,6
user_2,tt0101829,7
user_2,tt0101862,5
user_2,tt0101889,8
user_2,tt0101921,6
user_2,tt0102050,8
user_2,tt0102057,7
user_2,tt0102059,4
user_2,tt0102070,6
user_2,tt0102138,8
user_2,tt0102141,8
user_2,tt0102217,8
user_2,tt0102266,7
user_2,tt0102492,7
user_2,tt0102510,5
user_2,tt0102511,7
user_2,tt0102587,7
user_2,tt0102603,6
user_2,tt0102685,8
user_2,tt0102798,7
user_2,tt0102926,9
user_2,tt0102975,7
user_2,tt0102984,7
user_2,tt0103039,6
user_2,tt0103064,8
user_2,tt0103074,8
user_2,tt0103241,7
user_2,tt0103247,5
user_2,tt0103639,10
user_2,tt0103644,6
user_2,tt0103759,8
user_2,tt0103772,8
user_2,tt0103776,9
user_2,tt0103793,10
user_2,tt0103855,6
user_2,tt0103874,8
user_2,tt0103893,7
user_2,tt0103919,7
user_2,tt0103956,4
user_2,tt0104008,7
user_2,tt0104070,7
user_2,tt0104231,6
user_2,tt0104257,8
user_2,tt0104348,7
user_2,tt0104412,7
user_2,tt0104431,6
user_2,tt0104454,8
user_2,tt0104581,5
user_2,tt0104663,7
user_2,tt0104691,7
user_2,tt0104692,5
user_2,tt0104694,6
user_2,tt0104714,7
user_2,tt0104756,7
user_2,tt0104765,7
user_2,tt0104774,10
user_2,tt0104797,9
user_2,tt0104815,8
user_2,tt0104952,9
user_2,tt0105017,8
user_2,tt0105046,7
user_2,tt0105104,5
user_2,tt0105112,6
user_2,tt0105130,9
user_2,tt0105137,7
user_2,tt0105236,9
user_2,tt0105265,8
user_2,tt0105323,8
user_2,tt0105417,6
user_2,tt0105466,6
user_2,tt0105665,8
user_2,tt0105690,7
user_2,tt0105695,8
user_2,tt0105698,6
user_2,tt0105793,9
user_2,tt0105809,4
user_2,tt0105812,7
user_2,tt0106220,8
user_2,tt0106226,8
user_2,tt0106305,8
user_2,tt0106308,8
user_2,tt0106339,4
user_2,tt0106387,7
user_2,tt0106466,5
user_2,tt0106489,9
user_2,tt0106519,8
user_2,tt0106582,8
user_2,tt0106598,6
user_2,tt0106677,8
user_2,tt0106697,6
user_2,tt0106701,5
user_2,tt0106770,5
user_2,tt0106856,7
user_2,tt0106912,7
user_2,tt0106918,7
user_2,tt0106965,7
user_2,tt0106977,7
user_2,tt0107034,7
user_2,tt0107048,9
user_2,tt0107076,6
user_2,tt0107091,8
user_2,tt0107120,7
user_2,tt0107131,9
user_2,tt0107175,6
user_2,tt0107206,6
user_2,tt0107207,8
user_2,tt0107247,6
user_2,tt0107276,7
user_2,tt0107290,9
user_2,tt0107358,7
user_2,tt0107362,6
user_2,tt0107387,5
user_2,tt0107413,5
user_2,tt0107426,6
user_2,tt0107438,5
user_2,tt0107554,7
user_2,tt0107614,6
user_2,tt0107616,7
user_2,tt0107626,5
user_2,tt0107653,7
user_2,tt0107688,8
user_2,tt0107798,6
user_2,tt0107808,7
user_2,tt0107818,8
user_2,tt0107822,6
user_2,tt0107840,6
user_2,tt0107943,7
user_2,tt0107977,7
user_2,tt0108037,9
user_2,tt0108052,9
user_2,tt0108071,8
user_2,tt0108101,8
user_2,tt0108122,7
user_2,tt0108160,5
user_2,tt0108186,5
user_2,tt0108255,6
user_2,tt0108289,7
user_2,tt0108358,8
user_2,tt0108394,8
user_2,tt0108399,8
user_2,tt0108429,10
user_2,tt0108451,6
user_2,tt0108525,7
user_2,tt0108550,9
user_2,tt0109040,9
user_2,tt0109117,9
user_2,tt0109190,6
user_2,tt0109254,6
user_2,tt0109303,7
user_2,tt0109444,6
user_2,tt0109445,9
user_2,tt0109446,8
user_2,tt0109484,6
user_2,tt0109506,9
user_2,tt0109514,6
user_2,tt0109676,4
user_2,tt0109686,7
user_2,tt0109707,7
user_2,tt0109813,7
user_2,tt0109830,8
user_2,tt0109831,7
user_2,tt0109936,4
user_2,tt0110027,5
user_2,tt0110099,3
user_2,tt0110123,4
user_2,tt0110148,8
user_2,tt0110167,5
user_2,tt0110216,4
user_2,tt0110296,7
user_2,tt0110322,7
user_2,tt0110357,8
user_2,tt0110361,8
user_2,tt0110366,6
user_2,tt0110367,6
user_2,tt0110391,6
user_2,tt0110413,10
user_2,tt0110442,6
user_2,tt0110475,6
user_2,tt0110478,6
user_2,tt0110516,7
user_2,tt0110527,6
user_2,tt0110538,5
user_2,tt0110622,7
user_2,tt0110632,6
user_2,tt0110657,4
user_2,tt0110729,8
user_2,tt0110763,5
user_2,tt0110857,3
user_2,tt0110877,7
user_2,tt0110912,8
user_2,tt0110932,8
user_2,tt0110989,6
user_2,tt0111001,5
user_2,tt0111070,7
user_2,tt0111094,5
user_2,tt0111149,7
user_2,tt0111161,10
user_2,tt0111237,6
user_2,tt0111257,7
user_2,tt0111264,9
user_2,tt0111280,5
user_2,tt0111282,7
user_2,tt0111333,6
user_2,tt0111495,7
user_2,tt0111503,7
user_2,tt0111507,8
user_2,tt0111512,8
user_2,tt0111666,7
user_2,tt0111667,7
user_2,tt0111742,7
user_2,tt0112281,6
user_2,tt0112384,7
user_2,tt0112431,7
user_2,tt0112442,7
user_2,tt0112444,5
user_2,tt0112461,6
user_2,tt0112462,6
user_2,tt0112471,7
user_2,tt0112508,7
user_2,tt0112541,7
user_2,tt0112572,7
user_2,tt0112573,10
user_2,tt0112579,8
user_2,tt0112641,9
user_2,tt0112642,7
user_2,tt0112656,9
user_2,tt0112682,8
user_2,tt0112697,7
user_2,tt0112715,4
user_2,tt0112722,7
user_2,tt0112740,7
user_2,tt0112817,8
user_2,tt0112818,8
user_2,tt0112819,7
user_2,tt0112851,8
user_2,tt0112864,6
user_2,tt0112870,6
user_2,tt0112913,10
user_2,tt0113071,5
user_2,tt0113101,8
user_2,tt0113118,8
user_2,tt0113161,6
user_2,tt0113189,7
user_2,tt0113198,8
user_2,tt0113243,7
user_2,tt0113247,8
user_2,tt0113277,8
user_2,tt0113451,4
user_2,tt0113481,7
user_2,tt0113492,5
user_2,tt0113497,10
user_2,tt0113501,5
user_2,tt0113526,9
user_2,tt0113540,8
user_2,tt0113568,7
user_2,tt0113627,6
user_2,tt0113670,8
user_2,tt0113749,6
user_2,tt0113755,5
user_2,tt0113762,5
user_2,tt0113799,7
user_2,tt0113824,7
user_2,tt0113855,6
user_2,tt0113870,7
user_2,tt0113957,3
user_2,tt0113987,7
user_2,tt0114069,5
user_2,tt0114148,7
user_2,tt0114214,6
user_2,tt0114287,7
user_2,tt0114369,9
user_2,tt0114388,6
user_2,tt0114496,7
user_2,tt0114508,5
user_2,tt0114536,6
user_2,tt0114558,9
user_2,tt0114576,7
user_2,tt0114608,7
user_2,tt0114660,8
user_2,tt0114682,9
user_2,tt0114709,8
user_2,tt0114746,10
user_2,tt0114787,7
user_2,tt0114814,7
user_2,tt0114863,8
user_2,tt0114887,7
user_2,tt0114898,7
user_2,tt0115016,6
user_2,tt0115433,7
user_2,tt0115641,8
user_2,tt0115644,7
user_2,tt0115658,8
user_2,tt0115683,7
user_2,tt0115685,6
user_2,tt0115710,6
user_2,tt0115734,7
user_2,tt0115751,7
user_2,tt0115759,5
user_2,tt0115798,6
user_2,tt0115857,6
user_2,tt0115886,6
user_2,tt0115956,7
user_2,tt0115963,6
user_2,tt0115964,4
user_2,tt0115988,9
user_2,tt0116000,6
user_2,tt0116040,6
user_2,tt0116136,7
user_2,tt0116163,5
user_2,tt0116209,9
user_2,tt0116213,6
user_2,tt0116225,3
user_2,tt0116259,5
user_2,tt0116282,10
user_2,tt0116313,6
user_2,tt0116361,5
user_2,tt0116365,7
user_2,tt0116367,8
user_2,tt0116410,7
user_2,tt0116483,7
user_2,tt0116583,7
user_2,tt0116629,7
user_2,tt0116654,4
user_2,tt0116675,7
user_2,tt0116683,6
user_2,tt0116684,5
user_2,tt0116695,6
user_2,tt0116704,7
user_2,tt0116705,6
user_2,tt0116731,5
user_2,tt0116752,7
user_2,tt0116756,3
user_2,tt0116905,8
user_2,tt0116908,9
user_2,tt0116922,8
user_2,tt0116996,6
user_2,tt0117008,10
user_2,tt0117060,7
user_2,tt0117108,5
user_2,tt0117128,6
user_2,tt0117218,6
user_2,tt0117318,7
user_2,tt0117333,9
user_2,tt0117364,8
user_2,tt0117381,8
user_2,tt0117420,6
user_2,tt0117438,5
user_2,tt0117500,9
user_2,tt0117509,7
user_2,tt0117571,9
user_2,tt0117628,8
user_2,tt0117665,8
user_2,tt0117666,8
user_2,tt0117705,5
user_2,tt0117723,5
user_2,tt0117731,8
user_2,tt0117786,7
user_2,tt0117802,8
user_2,tt0117913,8
user_2,tt0117918,6
user_2,tt0117951,10
user_2,tt0117998,6
user_2,tt0118111,7
user_2,tt0118571,8
user_2,tt0118583,7
user_2,tt0118589,4
user_2,tt0118607,6
user_2,tt0118615,5
user_2,tt0118617,8
user_2,tt0118636,7
user_2,tt0118647,6
user_2,tt0118655,7
user_2,tt0118665,3
user_2,tt0118688,5
user_2,tt0118689,5
user_2,tt0118694,6
user_2,tt0118708,6
user_2,tt0118715,7
user_2,tt0118747,5
user_2,tt0118749,8
user_2,tt0118760,9
user_2,tt0118771,6
user_2,tt0118799,8
user_2,tt0118804,7
user_2,tt0118842,8
user_2,tt0118843,9
user_2,tt0118845,8
user_2,tt0118849,8
user_2,tt0118880,6
user_2,tt0118883,8
user_2,tt0118884,9
user_2,tt0118887,5
user_2,tt0118928,4
user_2,tt0118929,8
user_2,tt0118956,5
user_2,tt0118971,7
user_2,tt0118972,7
user_2,tt0119008,9
user_2,tt0119013,5
user_2,tt0119051,8
user_2,tt0119081,7
user_2,tt0119086,6
user_2,tt0119094,7
user_2,tt0119098,6
user_2,tt0119099,7
user_2,tt0119115,6
user_2,tt0119116,9
user_2,tt0119123,5
user_2,tt0119164,7
user_2,tt0119174,7
user_2,tt0119177,9
user_2,tt0119190,7
user_2,tt0119217,8
user_2,tt0119223,6
user_2,tt0119225,9
user_2,tt0119229,9
user_2,tt0119282,5
user_2,tt0119303,4
user_2,tt0119345,6
user_2,tt0119395,6
user_2,tt0119396,9
user_2,tt0119432,5
user_2,tt0119468,9
user_2,tt0119488,7
user_2,tt0119528,6
user_2,tt0119535,7
user_2,tt0119567,7
user_2,tt0119620,7
user_2,tt0119643,7
user_2,tt0119654,7
user_2,tt0119668,5
user_2,tt0119675,8
user_2,tt0119698,8
user_2,tt0119707,2
user_2,tt0119738,8
user_2,tt0119802,8
user_2,tt0119822,7
user_2,tt0119828,7
user_2,tt0119832,7
user_2,tt0119893,4
user_2,tt0119896,7
user_2,tt0119925,7
user_2,tt0119942,7
user_2,tt0119978,8
user_2,tt0119994,9
user_2,tt0120029,8
user_2,tt0120032,7
user_2,tt0120082,4
user_2,tt0120102,7
user_2,tt0120112,4
user_2,tt0120148,8
user_2,tt0120152,6
user_2,tt0120157,5
user_2,tt0120169,6
user_2,tt0120177,5
user_2,tt0120179,3
user_2,tt0120184,7
user_2,tt0120186,4
user_2,tt0120187,4
user_2,tt0120188,9
user_2,tt0120201,7
user_2,tt0120338,7
user_2,tt0120347,6
user_2,tt0120363,8
user_2,tt0120382,8
user_2,tt0120399,8
user_2,tt0120402,8
user_2,tt0120461,3
user_2,tt0120484,7
user_2,tt0120524,6
user_2,tt0120533,7
user_2,tt0120586,8
user_2,tt0120587,8
user_2,tt0120591,6
user_2,tt0120596,5
user_2,tt0120601,8
user_2,tt0120609,6
user_2,tt0120611,6
user_2,tt0120616,7
user_2,tt0120623,8
user_2,tt0120630,7
user_2,tt0120632,7
user_2,tt0120633,8
user_2,tt0120647,5
user_2,tt0120655,7
user_2,tt0120657,7
user_2,tt0120660,6
user_2,tt0120663,8
user_2,tt0120667,6
user_2,tt0120669,8
user_2,tt0120679,8
user_2,tt0120681,8
user_2,tt0120684,7
user_2,tt0120685,5
user_2,tt0120689,9
user_2,tt0120693,4
user_2,tt0120694,7
user_2,tt0120703,5
user_2,tt0120728,5
user_2,tt0120731,9
user_2,tt0120735,8
user_2,tt0120737,9
